,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
14949,14032,434,LowSeason,[2-3],Standard,[160-260],[1-1],True
14950,951,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
14951,14033,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
14952,14021,673,LowSeason,[0-1],Standard,[260-360],[5-inf],False
14953,14034,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
14954,14035,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14955,14036,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
14956,14037,297,LowSeason,[2-3],Nonref,[260-360],[3-4],False
14957,14038,347,LowSeason,[0-1],Standard,[260-360],[3-4],False
14958,14039,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
14959,14040,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14960,2336,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14961,14041,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
14962,10381,344,LowSeason,[2-3],Nonref,[0-160],[2-2],True
14963,706,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
14964,14042,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14965,5003,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
14966,14043,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
14967,706,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
14968,14044,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
14969,787,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14970,14045,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
14971,11774,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14972,14046,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14973,14047,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
14974,14048,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14975,14049,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
14976,14050,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
14977,14051,136,LowSeason,[4-7],Nonref,[260-360],[3-4],True
14978,14052,29,OffSeason,[4-7],Standard,[160-260],[2-2],True
14979,12939,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
14980,5400,316,LowSeason,[4-7],Standard,[260-360],[2-2],True
14981,14053,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
14982,14054,333,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
14983,14055,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14984,14056,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
14985,706,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
14986,14057,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
14987,14058,348,LowSeason,[2-3],Standard,[160-260],[1-1],False
14988,5879,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14989,14059,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
14990,14060,346,LowSeason,[2-3],Nonref,[260-360],[3-4],True
14991,14061,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14992,14062,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14993,14063,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
14994,14064,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
14995,14065,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
14996,14066,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
14997,14067,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14998,14068,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14999,14069,346,LowSeason,[2-3],Nonref,[260-360],[3-4],True
15000,5928,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
15001,14070,371,LowSeason,[0-1],Nonref,[260-360],[3-4],True
15002,14071,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
15003,14072,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15004,14073,340,LowSeason,[4-7],Standard,[260-360],[3-4],False
15005,7899,37,OffSeason,[8-inf],Standard,[160-260],[2-2],True
15006,14074,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15007,14075,437,LowSeason,[0-1],Standard,[260-360],[5-inf],True
15008,14076,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15009,14077,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15010,14078,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
15011,14079,338,LowSeason,[0-1],Standard,[160-260],[2-2],False
15012,14080,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15013,14081,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
15014,6635,351,LowSeason,[4-7],Nonref,[0-160],[2-2],True
15015,7736,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15016,706,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15017,14082,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
15018,14083,42,OffSeason,[2-3],Standard,[260-360],[2-2],True
15019,14084,695,LowSeason,[2-3],Standard,[260-360],[2-2],True
15020,14085,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
15021,14086,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
15022,14087,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15023,14088,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
15024,14089,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15025,14090,347,LowSeason,[0-1],Standard,[260-360],[3-4],False
15026,14092,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15027,14093,309,LowSeason,[2-3],Standard,[160-260],[5-inf],False
15028,7566,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15029,14094,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15030,14095,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
15031,14096,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
15032,14097,30,OffSeason,[2-3],Standard,[260-360],[3-4],True
15033,14098,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15034,14099,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15035,14100,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15036,14101,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15037,706,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15038,14102,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
15039,14103,361,LowSeason,[2-3],Nonref,[260-360],[2-2],True
15040,14104,47,OffSeason,[4-7],Standard,[0-160],[2-2],True
15041,14105,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15042,14106,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
15043,14108,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15044,14109,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
15045,14110,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15046,14111,457,LowSeason,[0-1],Nonref,[260-360],[2-2],True
15047,14112,316,LowSeason,[4-7],Standard,[260-360],[2-2],True
15048,14113,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
15049,14114,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15050,14115,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
15051,14116,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15052,14117,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15053,14118,15,LowSeason,[8-inf],Standard,[160-260],[3-4],True
15054,14118,139,OffSeason,[8-inf],Standard,[160-260],[3-4],True
15055,14119,316,LowSeason,[4-7],Standard,[260-360],[2-2],True
15056,14120,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15057,14121,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
15058,14122,320,LowSeason,[2-3],Standard,[260-360],[3-4],False
15059,14123,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15060,14124,458,OffSeason,[4-7],Standard,[260-360],[2-2],False
15061,14125,307,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
15062,14125,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
15063,14126,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
15064,14127,340,LowSeason,[4-7],Standard,[260-360],[3-4],False
15065,14128,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
15066,13211,224,OffSeason,[0-1],Standard,[260-360],[5-inf],False
15067,14129,117,OffSeason,[2-3],Standard,[260-360],[5-inf],False
15068,3336,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
15069,14130,240,LowSeason,[4-7],Standard,[160-260],[1-1],True
15070,14131,467,LowSeason,[0-1],Nonref,[160-260],[5-inf],False
15071,14132,321,LowSeason,[4-7],Nonref,[160-260],[2-2],False
15072,5693,368,LowSeason,[0-1],Standard,[160-260],[5-inf],False
15073,14133,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15074,14134,463,LowSeason,[2-3],Nonref,[260-360],[1-1],True
15075,14135,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15076,14136,293,LowSeason,[0-1],Standard,[160-260],[3-4],False
15077,14137,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15078,14138,16,OffSeason,[4-7],Standard,[160-260],[3-4],True
15079,14139,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
15080,14140,307,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
15081,14142,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15082,14143,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15083,14144,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15084,14145,206,OffSeason,[2-3],Standard,[260-360],[2-2],False
15085,14146,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
15086,14147,355,LowSeason,[2-3],Nonref,[0-160],[2-2],False
15087,14148,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
15088,14149,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15089,14150,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15090,14151,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15091,14152,29,OffSeason,[4-7],Standard,[160-260],[2-2],True
15092,14153,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15093,14154,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15094,14155,242,LowSeason,[4-7],Standard,[160-260],[5-inf],True
15095,14156,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
15096,8480,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15097,14157,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
15098,12688,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15099,14158,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
15100,14159,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15101,706,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15102,706,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15103,14160,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15104,706,466,LowSeason,[2-3],Standard,[0-160],[2-2],False
15105,14162,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15106,14163,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15107,14164,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15108,12805,240,LowSeason,[4-7],Standard,[160-260],[1-1],True
15109,14165,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15110,14166,145,LowSeason,[4-7],Standard,[260-360],[5-inf],True
15111,14167,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15112,14168,434,LowSeason,[2-3],Standard,[160-260],[1-1],True
15113,14169,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15114,14170,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15115,14171,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
15116,14172,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15117,14173,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15118,14174,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15119,14175,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15120,14176,145,LowSeason,[4-7],Standard,[260-360],[5-inf],True
15121,14177,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15122,14178,319,LowSeason,[2-3],Standard,[0-160],[2-2],True
15123,14179,15,LowSeason,[8-inf],Standard,[160-260],[3-4],True
15124,14180,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15125,14181,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15126,14182,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15127,14183,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15128,14034,200,LowSeason,[8-inf],Standard,[160-260],[2-2],True
15129,14184,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15130,14185,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15131,14186,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15132,14187,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15133,14188,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15134,706,25,OffSeason,[2-3],Standard,[160-260],[5-inf],False
15135,14189,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15136,14190,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15137,14191,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15138,14192,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15139,14193,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15140,14194,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15141,8183,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15142,14195,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15143,14196,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15144,14197,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
15145,14198,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15146,14199,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15147,14200,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15148,14201,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15149,14202,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15150,14203,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15151,14204,475,LowSeason,[0-1],Standard,[0-160],[2-2],False
15152,14205,330,LowSeason,[4-7],Standard,[0-160],[2-2],False
15153,14206,30,OffSeason,[2-3],Standard,[260-360],[3-4],True
15154,14207,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15155,14208,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15156,14209,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15157,14210,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15158,14211,703,LowSeason,[0-1],Standard,[260-360],[3-4],True
15159,14212,704,LowSeason,[0-1],Standard,[260-360],[2-2],True
15160,706,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15161,14213,319,LowSeason,[2-3],Standard,[0-160],[2-2],True
15162,14214,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15163,14214,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15164,14214,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15165,14214,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15166,14215,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15167,14216,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15168,14217,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15169,706,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15170,14218,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15171,14219,779,LowSeason,[2-3],Standard,[260-360],[1-1],True
15172,14220,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
15173,14221,26,OffSeason,[2-3],Standard,[160-260],[2-2],False
15174,14222,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15175,14223,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15176,14224,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15177,14225,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
15178,14197,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15179,14226,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
15180,14227,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15181,12516,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
15182,14228,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
15183,14229,17,OffSeason,[8-inf],Standard,[260-360],[5-inf],True
15184,14230,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
15185,14231,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15186,14232,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15187,14233,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15188,14234,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15189,14235,206,OffSeason,[2-3],Standard,[260-360],[2-2],False
15190,13807,378,LowSeason,[4-7],Standard,[160-260],[1-1],False
15191,706,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
15192,14236,29,OffSeason,[4-7],Standard,[160-260],[2-2],True
15193,14237,340,LowSeason,[4-7],Standard,[260-360],[3-4],False
15194,14238,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15195,14239,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15196,12680,673,LowSeason,[0-1],Standard,[260-360],[5-inf],False
15197,14240,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
15198,14241,221,LowSeason,[2-3],Standard,[260-360],[5-inf],False
15199,14243,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15200,14246,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15201,14247,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15202,14248,31,OffSeason,[4-7],Standard,[160-260],[2-2],False
15203,14249,285,LowSeason,[4-7],Standard,[260-360],[3-4],True
15204,14250,319,LowSeason,[2-3],Standard,[0-160],[2-2],True
15205,14250,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15206,14251,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
15207,14252,440,LowSeason,[2-3],Standard,[0-160],[1-1],False
15208,14253,16,OffSeason,[4-7],Standard,[160-260],[3-4],True
15209,14254,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15210,14255,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
15211,14256,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
15212,14257,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15213,706,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
15214,14259,704,LowSeason,[0-1],Standard,[260-360],[2-2],True
15215,8487,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15216,14260,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15217,14261,673,LowSeason,[0-1],Standard,[260-360],[5-inf],False
15218,14262,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15219,14263,319,LowSeason,[2-3],Standard,[0-160],[2-2],True
15220,14264,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15221,14265,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15222,14268,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15223,14269,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15224,14270,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15225,14271,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
15226,14272,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15227,14273,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15228,14274,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
15229,14275,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15230,10946,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15231,5137,240,LowSeason,[4-7],Standard,[160-260],[1-1],True
15232,706,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15233,706,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15234,706,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15235,706,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15236,706,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15237,706,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15238,706,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
15239,14276,293,LowSeason,[0-1],Standard,[160-260],[3-4],False
15240,14277,194,OffSeason,[0-1],Standard,[160-260],[2-2],False
15241,14278,40,OffSeason,[2-3],Standard,[160-260],[5-inf],True
15242,14279,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
15243,14280,338,LowSeason,[0-1],Standard,[160-260],[2-2],False
15244,14281,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15245,14282,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15246,14283,22,OffSeason,[2-3],Standard,[160-260],[1-1],False
15247,14284,634,LowSeason,[2-3],Standard,[0-160],[3-4],True
15248,14285,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15249,14286,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15250,14151,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15251,14287,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15252,14288,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15253,14289,695,LowSeason,[2-3],Standard,[260-360],[2-2],True
15254,3336,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15255,14291,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15256,14292,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15257,14293,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15258,14294,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
15259,706,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15260,14295,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15261,14296,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15262,14298,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15263,14299,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
15264,14300,434,LowSeason,[2-3],Standard,[160-260],[1-1],True
15265,14301,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15266,14302,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
15267,14303,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15268,14304,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
15269,14305,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
15270,14306,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15271,14307,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15272,14308,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15273,14309,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
15274,14310,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15275,14311,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
15276,14312,695,LowSeason,[2-3],Standard,[260-360],[2-2],True
15277,14313,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
15278,14314,42,OffSeason,[2-3],Standard,[260-360],[2-2],True
